   0.346295E-03   0.100000E+01   0.570757E-01
   0.692591E-03   0.100000E+01   0.199463E+01
   0.103889E-02   0.100000E+01   0.559583E+00
   0.138518E-02   0.100000E+01   0.386871E+01
   0.173148E-02   0.100000E+01   0.109915E+01
   0.207777E-02   0.100000E+01   0.546886E+01
   0.242407E-02   0.100000E+01   0.305588E+01
   0.277036E-02   0.100000E+01   0.444686E+01
   0.311666E-02   0.100000E+01   0.373140E+00
   0.346295E-02   0.100000E+01   0.341870E+01
   0.380925E-02   0.100000E+01   0.796319E+00
   0.415555E-02   0.100000E+01   0.109262E+01
   0.450184E-02   0.100000E+01   0.311331E+01
   0.484814E-02   0.100000E+01   0.490090E+01
   0.519443E-02   0.100000E+01   0.162396E+01
   0.554073E-02   0.100000E+01   0.157810E+01
   0.588702E-02   0.100000E+01   0.468014E+00
   0.623332E-02   0.100000E+01   0.475727E+01
   0.657961E-02   0.100000E+01   0.352733E+01
   0.692591E-02   0.100000E+01   0.536634E+01
   0.727220E-02   0.100000E+01   0.361967E+01
   0.761850E-02   0.100000E+01   0.515257E+01
   0.796480E-02   0.100000E+01   0.506907E+00
   0.831109E-02   0.100000E+01   0.524610E+01
   0.865739E-02   0.100000E+01   0.341840E+01
   0.900368E-02   0.100000E+01   0.486277E+01
   0.934998E-02   0.100000E+01   0.299717E+01
   0.969627E-02   0.100000E+01   0.555546E+01
   0.100426E-01   0.100000E+01   0.298231E+01
   0.103889E-01   0.100000E+01   0.454715E+01
   0.107352E-01   0.100000E+01   0.451723E+00
   0.110815E-01   0.100000E+01   0.547661E+01
   0.114278E-01   0.100000E+01   0.301885E+01
   0.117740E-01   0.100000E+01   0.345986E+01
   0.121203E-01   0.100000E+01   0.482978E+01
   0.124666E-01   0.100000E+01   0.570173E+01
   0.128129E-01   0.100000E+01   0.274866E+01
   0.131592E-01   0.100000E+01   0.474354E+01
   0.135055E-01   0.100000E+01   0.184369E+01
   0.138518E-01   0.100000E+01   0.511447E+01
   0.141981E-01   0.100000E+01   0.101450E+01
   0.145444E-01   0.100000E+01   0.343338E+01
   0.148907E-01   0.100000E+01   0.939977E+00
   0.152370E-01   0.100000E+01   0.459973E+01
   0.155833E-01   0.100000E+01   0.278730E+01
   0.159296E-01   0.100000E+01   0.432302E+01
   0.162759E-01   0.100000E+01   0.434759E+01
   0.166222E-01   0.100000E+01   0.450321E+01
   0.169685E-01   0.100000E+01   0.148387E+01
   0.173148E-01   0.100000E+01   0.544897E+01
   0.176611E-01   0.100000E+01   0.416922E+01
   0.180074E-01   0.100000E+01   0.283684E+01
   0.183537E-01   0.100000E+01   0.555723E+01
   0.187000E-01   0.100000E+01   0.446631E+01
   0.190463E-01   0.100000E+01   0.451207E+01
   0.193925E-01   0.100000E+01   0.115167E+01
   0.197388E-01   0.100000E+01   0.641514E+00
   0.200851E-01   0.100000E+01   0.287424E+01
   0.204314E-01   0.100000E+01   0.414171E+01
   0.207777E-01   0.100000E+01   0.374230E+01
   0.211240E-01   0.100000E+01   0.197299E+01
   0.214703E-01   0.100000E+01   0.368274E+01
   0.218166E-01   0.100000E+01   0.252498E+01
   0.221629E-01   0.100000E+01   0.376448E+01
   0.225092E-01   0.100000E+01   0.543969E+01
   0.228555E-01   0.100000E+01   0.428056E+00
   0.232018E-01   0.100000E+01   0.301364E+01
   0.235481E-01   0.100000E+01   0.312345E+01
   0.238944E-01   0.100000E+01   0.240670E+01
   0.242407E-01   0.100000E+01   0.288621E+01
   0.245870E-01   0.100000E+01   0.112537E+01
   0.249333E-01   0.100000E+01   0.424023E+01
   0.252796E-01   0.100000E+01   0.174551E+01
   0.256259E-01   0.100000E+01   0.467397E+01
   0.259722E-01   0.100000E+01   0.462877E+01
   0.263185E-01   0.100000E+01   0.109156E+01
   0.266648E-01   0.100000E+01   0.608485E+01
   0.270110E-01   0.100000E+01   0.567228E+01
   0.273573E-01   0.100000E+01   0.601484E+01
   0.277036E-01   0.100000E+01   0.935028E+00
   0.280499E-01   0.100000E+01   0.173913E+00
   0.283962E-01   0.100000E+01   0.257282E+01
   0.287425E-01   0.100000E+01   0.920598E+00
   0.290888E-01   0.100000E+01   0.594291E+01
   0.294351E-01   0.100000E+01   0.509914E+01
   0.297814E-01   0.100000E+01   0.389538E+01
   0.301277E-01   0.100000E+01   0.327810E+01
   0.304740E-01   0.100000E+01   0.241742E+00
   0.308203E-01   0.100000E+01   0.373492E+00
   0.311666E-01   0.100000E+01   0.128680E+01
   0.315129E-01   0.100000E+01   0.369227E+01
   0.318592E-01   0.100000E+01   0.152063E+01
   0.322055E-01   0.100000E+01   0.135023E+01
   0.325518E-01   0.100000E+01   0.221420E-02
   0.328981E-01   0.100000E+01   0.612650E+01
   0.332444E-01   0.100000E+01   0.118136E+01
   0.335907E-01   0.100000E+01   0.887482E+00
   0.339370E-01   0.100000E+01   0.333529E+01
   0.342833E-01   0.100000E+01   0.479883E+01
   0.346295E-01   0.100000E+01   0.511542E+01
   0.349758E-01   0.100000E+01   0.351329E+01
   0.353221E-01   0.100000E+01   0.480059E+01
   0.356684E-01   0.100000E+01   0.225244E+01
   0.360147E-01   0.100000E+01   0.499200E+01
   0.363610E-01   0.100000E+01   0.482395E+01
   0.367073E-01   0.100000E+01   0.799217E+00
   0.370536E-01   0.100000E+01   0.347020E+01
   0.373999E-01   0.100000E+01   0.186244E+01
   0.377462E-01   0.100000E+01   0.467561E+01
   0.380925E-01   0.100000E+01   0.361487E+01
   0.384388E-01   0.100000E+01   0.105326E+01
   0.387851E-01   0.100000E+01   0.437634E+01
   0.391314E-01   0.100000E+01   0.560135E+01
   0.394777E-01   0.100000E+01   0.311831E+01
   0.398240E-01   0.100000E+01   0.527481E+01
   0.401703E-01   0.100000E+01   0.605478E+00
   0.405166E-01   0.100000E+01   0.371290E+01
   0.408629E-01   0.100000E+01   0.137017E+01
   0.412092E-01   0.100000E+01   0.462800E+00
   0.415555E-01   0.100000E+01   0.561533E+01
   0.419018E-01   0.100000E+01   0.463135E+01
   0.422480E-01   0.100000E+01   0.893624E-01
   0.425943E-01   0.100000E+01   0.416892E+01
   0.429406E-01   0.100000E+01   0.146917E+01
   0.432869E-01   0.100000E+01   0.246377E+01
   0.436332E-01   0.100000E+01   0.470784E+00
   0.439795E-01   0.100000E+01   0.591485E+00
   0.443258E-01   0.100000E+01   0.269671E+01
   0.446721E-01   0.100000E+01   0.486400E+01
   0.450184E-01   0.100000E+01   0.302333E+01
   0.453647E-01   0.100000E+01   0.221842E+00
   0.457110E-01   0.100000E+01   0.582698E+00
   0.460573E-01   0.100000E+01   0.124963E+01
   0.464036E-01   0.100000E+01   0.483617E+01
   0.467499E-01   0.100000E+01   0.197653E+01
   0.470962E-01   0.100000E+01   0.501811E+01
   0.474425E-01   0.100000E+01   0.466129E+01
   0.477888E-01   0.100000E+01   0.136600E+01
   0.481351E-01   0.100000E+01   0.632753E+00
   0.484814E-01   0.100000E+01   0.230150E+01
   0.488277E-01   0.100000E+01   0.175280E+01
   0.491740E-01   0.100000E+01   0.279281E+01
   0.495203E-01   0.100000E+01   0.441659E+00
   0.498665E-01   0.100000E+01   0.334312E+01
   0.502128E-01   0.100000E+01   0.279065E+01
   0.505591E-01   0.100000E+01   0.387319E+01
   0.509054E-01   0.100000E+01   0.243249E+01
   0.512517E-01   0.100000E+01   0.304796E+01
   0.515980E-01   0.100000E+01   0.248543E+01
   0.519443E-01   0.100000E+01   0.726573E+00
